식당ID,식당명,도로명주소,지번주소,식당위도,식당경도,식당전화번호,식당업태,영업인허가명,음식점소개내용
784359,고봉민 김밥(광주용산점),광주광역시 동구 용산2길 5,광주광역시 동구 용산동 665,35.1189,126.9241,070-7543-2369,분식,일반음식점,"광주광역시 동구에서 식당을 찾으신다면? ""고봉민 김밥(광주용산점)""을 방문해보세요!"
784453,러플,광주광역시 동구 지산로 53,광주광역시 동구 지산동 446,35.1485,126.9326,062-226-0877,기타,일반음식점,"광주광역시 동구에서 식당을 찾으신다면? ""러플""을 방문해보세요!"
784473,땡기요(광주동구점),광주광역시 동구 필문대로191번길 5-29,광주광역시 동구 산수동 522-50,35.1541,126.9326,062-223-0331,기타,일반음식점,"광주광역시 동구에 가신다면 ""땡기요(광주동구점)""에 방문해보세요~"
785103,라롱드꺄레,광주광역시 동구 의재로136번길 35,광주광역시 동구 운림동 661-12,35.132,126.9455,062-232-3375,기타,일반음식점,"광주광역시 동구에서 가 볼 만한 식당을 찾으신다면? ""라롱드꺄레""를 추천합니다!"
785191,이디야커피(광주용산점),광주광역시 동구 용산2길 5,광주광역시 동구 용산동 665,35.1189,126.9241,070-7867-8200,커피숍,휴게음식점,"광주광역시 동구에서 가 볼 만한 식당을 찾으신다면? ""이디야커피(광주용산점)""를 추천합니다!"
785447,형아네 생갈비,광주광역시 동구 필문대로 242-7,광주광역시 동구 동명동 11-15,35.1496,126.9287,062-222-7742,기타,일반음식점,"광주광역시 동구에서 식당을 찾으신다면? ""형아네 생갈비""를 방문해보세요!"
785619,정가왕만두(학동점),광주광역시 동구 의재로 45,광주광역시 동구 학동 720-6,35.1326,126.9327,062-223-2228,기타 휴게음식점,휴게음식점,"""정가왕만두(학동점)""는 광주광역시 동구에 있는 맛집으로, 가장 가까운 지하철역은 학동증심사입구역입니다."
785747,슈퍼밀,광주광역시 동구 무등로 327,광주광역시 동구 계림동 559-13,35.1619,126.9189,070-4617-3003,기타,일반음식점,"무엇을 먹을지 고민되신다고요? 광주광역시 동구에 계시다면 ""슈퍼밀""을 추천합니다!"
785760,파리바게뜨(광주용산점),광주광역시 동구 용산1로 12,광주광역시 동구 용산동 667,35.1184,126.9242,062-412-0002,제과점영업,제과점영업,"무엇을 먹을지 고민되신다고요? 광주광역시 동구에 계시다면 ""파리바게뜨(광주용산점)""를 추천합니다!"
785797,플루크커피,광주광역시 동구 구성로152번길 28-4,광주광역시 동구 호남동 35-21,35.1484,126.9129,,커피숍,휴게음식점,"광주광역시 동구에서 맛집을 찾으신다면 ""플루크커피""에 방문해보세요. 금남로4가역 근처에 있습니다."
785908,광장식당,광주광역시 동구 양림로 120,광주광역시 동구 학동 56-7,35.14,126.9214,062-225-5272,기타,일반음식점,"광주광역시 동구에 가신다면 ""광장식당""에 방문해보세요~"
787080,마추미추,광주광역시 동구 충장로 10-2,광주광역시 동구 충장로5가 96-3,35.1523,126.9101,,커피숍,휴게음식점,"광주광역시 동구에서 가 볼 만한 식당을 찾으신다면? 금남로5가역 근처에 있는 ""마추미추""를 추천합니다!"
787822,최봉자계절음식,광주광역시 동구 동명로 45-11,광주광역시 동구 동명동 178-6,35.152,126.9253,062-222-4433,기타,일반음식점,"광주광역시 동구에서 맛집을 찾으신다면 ""최봉자계절음식""을 추천합니다."
787923,남도면옥,광주광역시 동구 동명로 108,광주광역시 동구 지산동 717-1,35.1506,126.9323,,일반조리판매,휴게음식점,"광주광역시 동구에서 가 볼 만한 식당을 찾으신다면? ""남도면옥""을 추천합니다!"
788163,우리동구카페,광주광역시 동구 중앙로196번길 8,광주광역시 동구 금남로3가 1-24,35.1502,126.9166,062-228-1410,커피숍,휴게음식점,"광주광역시 동구에서 가 볼 만한 식당을 찾으신다면? 금남로4가역 근처에 있는 ""우리동구카페""를 추천합니다!"
788740,부리나 치킨(용산점),광주광역시 동구 용산2길 5,광주광역시 동구 용산동 665,35.1189,126.9241,070-7543-5161,호프/통닭,일반음식점,"광주광역시 동구에서 가 볼 만한 식당을 찾으신다면? ""부리나 치킨(용산점)""을 추천합니다!"
790271,공차(광주충장우체국점),광주광역시 동구 중앙로160번길 31-41,광주광역시 동구 황금동 45-1,35.1472,126.9167,062-236-2298,기타 휴게음식점,휴게음식점,"광주광역시 동구에서 맛집을 찾으신다면 ""공차(광주충장우체국점)""에 방문해보세요. 문화전당역(구도청) 근처에 있습니다."
790874,파리바게뜨(광주용산점),광주광역시 동구 용산1로 12,광주광역시 동구 용산동 667,35.1184,126.9242,062-412-0002,기타,일반음식점,"""파리바게뜨(광주용산점)""는 광주광역시 동구에 있습니다."
791252,용산포차,광주광역시 동구 용산2길 5,광주광역시 동구 용산동 665,35.1189,126.9241,062-223-5161,호프/통닭,일반음식점,"무엇을 먹을지 고민되신다고요? 광주광역시 동구에 계시다면 ""용산포차""를 추천합니다!"
791432,여인천하,광주광역시 동구 의재로 90,광주광역시 동구 소태동 731-1,35.1319,126.9375,062-227-5635,한식,일반음식점,"광주광역시 동구에서 식당을 찾으신다면? ""여인천하""를 방문해보세요!"
792490,르뱅,광주광역시 동구 장동로 7,광주광역시 동구 장동 67-14,35.1491,126.9231,,기타,일반음식점,"""르뱅""을 광주광역시 동구의 가 볼 만한 식당으로 추천합니다!"
792548,동명분식,광주광역시 동구 동명로14번길 1-1,광주광역시 동구 동명동 197-21,35.1503,126.9234,,분식,일반음식점,"광주광역시 동구에 가신다면 ""동명분식""에 방문해보세요~"
792754,구사역,광주광역시 동구 문화전당로35번길 18,광주광역시 동구 광산동 88-7,35.1454,126.9174,062-223-9493,호프/통닭,일반음식점,"""구사역""은 광주광역시 동구에 있는 맛집으로, 가장 가까운 지하철역은 문화전당역(구도청)입니다."
795170,지에스25시(조대정문점),광주광역시 동구 백서로 190,광주광역시 동구 서석동 21-10,35.145,126.9251,,기타(편의점),휴게음식점,"광주광역시 동구에 가신다면 ""지에스25시(조대정문점)""에 방문해보세요~"
795184,파티세리우프,광주광역시 동구 동계천로 132,광주광역시 동구 장동 67-2,35.1495,126.9238,062-454-5267,커피숍,휴게음식점,"""파티세리우프""는 광주광역시 동구에 있는 맛집으로, 가장 가까운 지하철역은 문화전당역(구도청)입니다."
795345,창평진국밥,광주광역시 동구 제봉로17번길 9,광주광역시 동구 학동 57-3,35.1396,126.9218,062-227-6029,한식,일반음식점,"어디 가야 할지 고민이시라고요? 그럼 광주광역시 동구 맛집, ""창평진국밥""을 추천합니다!"
795623,맛나다방,광주광역시 동구 동계천로 42,광주광역시 동구 대인동 327-4,35.1548,126.9167,,기타 휴게음식점,휴게음식점,"""맛나다방""은 광주광역시 동구에 있습니다."
796823,전부,광주광역시 동구 동명로20번길 6,광주광역시 동구 동명동 154-40,35.1506,126.9239,062-446-8844,한식,일반음식점,"""전부""는 광주광역시 동구에 있습니다. 가장 가까운 지하철역은 문화전당역(구도청)입니다."
796877,차오르면,광주광역시 동구 장동로43번길 14,광주광역시 동구 동명동 143-50,35.1486,126.9265,,경양식,일반음식점,"광주광역시 동구에서 맛집을 찾으신다면 ""차오르면""에 방문해보세요. 문화전당역(구도청) 근처에 있습니다."
797020,커피팡팡,광주광역시 동구 서석로85번길 8-8,광주광역시 동구 대의동 30-1,35.15,126.9205,,커피숍,휴게음식점,"""커피팡팡""은 광주광역시 동구에 있는 맛집으로, 가장 가까운 지하철역은 문화전당역(구도청)입니다."
797336,우드라잌,광주광역시 동구 제봉로 136,광주광역시 동구 장동 55-2,35.1502,126.9213,,경양식,일반음식점,"광주광역시 동구에서 가 볼 만한 식당을 찾으신다면? 문화전당역(구도청) 근처에 있는 ""우드라잌""을 추천합니다!"
797572,고향청국장,광주광역시 동구 중앙로 224-1,광주광역시 동구 장동 9-10,35.1522,126.9184,062-226-4958,한식,일반음식점,"""고향청국장""은 광주광역시 동구에 있는 맛집으로, 가장 가까운 지하철역은 금남로4가역입니다."
798126,어웜카페,광주광역시 동구 동명로 5,광주광역시 동구 장동 58-48,35.1499,126.9224,,커피숍,휴게음식점,"광주광역시 동구에서 맛집을 찾으신다면 ""어웜카페""에 방문해보세요. 문화전당역(구도청) 근처에 있습니다."
798225,초가네장어구이,광주광역시 동구 제봉로17번길 16,광주광역시 동구 학동 84-24,35.1393,126.921,062-223-4225,한식,일반음식점,"광주광역시 동구에서 어디를 갈지 고민이라면! ""초가네장어구이""에 가보시는 건 어떨까요?"
798362,산쪼메(금남로점),광주광역시 동구 금남로 161-18,광주광역시 동구 금남로5가 73-7,35.1532,126.9121,,한식,일반음식점,"""산쪼메(금남로점)""는 광주광역시 동구에 있습니다."
798578,남동식당,광주광역시 동구 백서로125번길 27,광주광역시 동구 금동 15-2,35.1442,126.9177,062-222-9288,한식,일반음식점,"광주광역시 동구에서 가 볼 만한 식당을 찾으신다면? 문화전당역(구도청) 근처에 있는 ""남동식당""을 추천합니다!"
799909,소문난 국밥,광주광역시 동구 학소로 106,광주광역시 동구 소태동 535-9,35.1292,126.9331,062-222-6557,한식,일반음식점,"광주광역시 동구에서 맛집을 찾으신다면 ""소문난 국밥""에 방문해보세요. 학동증심사입구역 근처에 있습니다."
799920,할멈탕수육김밥(산수점),광주광역시 동구 동계로 38,광주광역시 동구 산수동 723,35.1553,126.9253,062-223-2580,분식,일반음식점,"광주광역시 동구에 가신다면 ""할멈탕수육김밥(산수점)""에 방문해보세요~"
799944,김가네김밥(학동점),광주광역시 동구 남문로753번길 20,광주광역시 동구 학동 1022,35.1372,126.9232,062-223-7776,분식,일반음식점,"무엇을 먹을지 고민되신다고요? 광주광역시 동구에 계시다면 ""김가네김밥(학동점)""을 추천합니다!"
800223,카페101,광주광역시 동구 학소로 44,광주광역시 동구 소태동 445-8,35.1239,126.9351,,기타,일반음식점,"광주광역시 동구에서 맛집을 찾으신다면 ""카페101""에 방문해보세요. 소태역 근처에 있습니다."
800228,드디어커피(조선대점),광주광역시 동구 지산로 5,광주광역시 동구 서석동 419-8,35.1447,126.9303,,기타,일반음식점,"광주광역시 동구에서 가 볼 만한 식당을 찾으신다면? ""드디어커피(조선대점)""를 추천합니다!"
800752,궁동시골밥상,광주광역시 동구 중앙로 216,광주광역시 동구 궁동 7-6,35.1517,126.9177,062-225-3232,한식,일반음식점,"""궁동시골밥상""은 광주광역시 동구에 있습니다. 가장 가까운 지하철역은 금남로4가역입니다."
800780,홍익돈까스(광주충장점),광주광역시 동구 중앙로160번길 16-4,광주광역시 동구 호남동 78-5,35.1473,126.9145,062-225-7942,기타,일반음식점,"""홍익돈까스(광주충장점)""는 광주광역시 동구에 있는 맛집으로, 가장 가까운 지하철역은 금남로4가역입니다."
800830,이가네한우방,광주광역시 동구 의재로 26,광주광역시 동구 학동 735-24,35.1327,126.9304,062-222-4614,분식,일반음식점,"광주광역시 동구에서 맛집을 찾으신다면 ""이가네한우방""에 방문해보세요. 학동증심사입구역 근처에 있습니다."
801173,마네키(동명본점),광주광역시 동구 동계천로 132,광주광역시 동구 장동 67-2,35.1495,126.9238,062-227-9085,경양식,일반음식점,"광주광역시 동구에서 맛집을 찾으신다면 ""마네키(동명본점)""에 방문해보세요. 문화전당역(구도청) 근처에 있습니다."
801542,하동정,광주광역시 동구 중앙로196번길 19,광주광역시 동구 궁동 55-6,35.1496,126.9177,062-222-3247,식육(숯불구이),일반음식점,"광주광역시 동구에서 맛집을 찾으신다면 ""하동정""에 방문해보세요. 금남로4가역 근처에 있습니다."
801735,스타벅스(광주동명점),광주광역시 동구 동명로 16,광주광역시 동구 동명동 197-7,35.1505,126.9235,062-224-3807,커피숍,휴게음식점,"광주광역시 동구에서 가 볼 만한 식당을 찾으신다면? 문화전당역(구도청) 근처에 있는 ""스타벅스(광주동명점)""를 추천합니다!"
801773,"카페,예월",광주광역시 동구 소태길 7-2,광주광역시 동구 소태동 681-2,35.1214,126.934,,커피숍,휴게음식점,"광주광역시 동구에서 맛집을 찾으신다면 ""카페,예월""에 방문해보세요. 소태역 근처에 있습니다."
